"","week","county_fips","mean_diff","mode_grade_diff","mean_grade_diff","mean_visit","mode_grade_visit","mean_grade_visit","mean_encounters","mode_grade_encounters","mean_grade_encounters"
"35570",20,38095,0.0201632919150038,"F",1.14285714285714,NA,"",NA,-0.997183870575125,"A",5
"35571",20,38097,-0.150549996059732,"F",1.14285714285714,NA,"",NA,-0.991741159733869,"A",5
"35572",20,38099,-0.240186406860019,"D",1.57142857142857,0.349758935833979,"F",1,-0.984709627045741,"A",5
"35573",20,38101,-0.257827971523413,"D",1.57142857142857,0.0168008334846466,"F",1,-0.820265237804342,"B",3.57142857142857
"35574",20,38103,0.167094914392904,"F",1,NA,"",NA,-0.998447848613471,"A",5
"35575",20,38105,-0.303064618097117,"D",1.85714285714286,-0.194861338032282,"F",1,-0.848088933117412,"B",3.85714285714286
"35576",20,39001,-0.153108644434443,"F",1.14285714285714,0.115302045401428,"F",1,-0.925683516942112,"B",4.28571428571429
"35577",20,39003,-0.125110009625771,"F",1,-0.331097749621306,"F",1,0.688298277786867,"F",1
"35578",20,39005,-0.0823492667766664,"F",1,-0.0940293085607843,"F",1,-0.379299575793638,"F",1.42857142857143
"35579",20,39007,-0.0644676047365068,"F",1,-0.194916112842324,"F",1,-0.622150284916745,"D",2
"35580",20,39009,-0.10540247846885,"F",1,-0.589991176409441,"B",2.42857142857143,-0.678510047799811,"D",2.14285714285714
"35581",20,39011,-0.122956218019579,"F",1.14285714285714,0.000609299832167494,"F",1,-0.333440395701968,"F",1.28571428571429
"35582",20,39013,-0.101804994131699,"F",1,0.0351290644305321,"F",1,-0.176765310751699,"F",1.14285714285714
"35583",20,39015,-0.110806108728466,"F",1,0.242784033044285,"F",1,-0.639381944899405,"D",2
"35584",20,39017,-0.229338735465475,"F",1,-0.370257458650554,"F",1,4.84947096045027,"F",1
"35585",20,39019,-0.0919572526330781,"F",1,-0.171654345420741,"F",1,-0.843407534492047,"B",3.85714285714286
"35586",20,39021,-0.144933454244649,"F",1,-0.170966553171291,"F",1,-0.709021934844211,"D",2.42857142857143
"35587",20,39023,-0.0745735274287738,"F",1,-0.310398897639612,"F",1,0.700847995865444,"F",1
"35588",20,39025,-0.230760948630367,"F",1.42857142857143,-0.176370198426924,"F",1,2.7686186905801,"F",1
"35589",20,39027,-0.14254100068738,"F",1,-0.193262816560545,"F",1,-0.406661573588834,"D",1.57142857142857
"35590",20,39029,-0.18310813784662,"F",1,0.0160589369538879,"F",1,-0.17540216530864,"F",1.14285714285714
"35591",20,39031,-0.120969942194727,"F",1,-0.135129834507561,"F",1,-0.798639227413114,"C",3.14285714285714
"35592",20,39033,-0.0339934174196294,"F",1,-0.071279557724534,"F",1,-0.631572331270653,"D",2
"35593",20,39035,-0.352049535864635,"D",2,-0.502506914266785,"F",1,6.36363528892077,"F",1
"35594",20,39037,-0.148226859744327,"F",1,-0.047168579655368,"F",1,-0.623567150932285,"D",2.14285714285714
"35595",20,39039,-0.195772502973535,"F",1.14285714285714,-0.224637075501046,"F",1,-0.36993014936618,"D",1.71428571428571
"35596",20,39041,-0.328432349356573,"D",2,-0.333339227552034,"F",1,2.38614976952702,"F",1
"35597",20,39043,-0.187557473490263,"F",1,-0.137355355656857,"F",1,0.833530242403376,"F",1
"35598",20,39045,-0.23638751016429,"F",1.28571428571429,-0.283381649282524,"F",1,1.27620443154939,"F",1
"35599",20,39047,0.0725215034535738,"F",1,-0.0420578778364561,"F",1,-0.371976031885121,"F",1.42857142857143
"35600",20,39049,-0.315514849033484,"D",2,-0.46834856015962,"F",1,9.61721007085692,"F",1
"35601",20,39051,-0.134434802664614,"F",1,-0.0610541601692076,"F",1,-0.56812223322321,"D",2
"35602",20,39053,-0.104656217499071,"F",1,0.00140224932244415,"F",1,-0.549586214239354,"D",2
"35603",20,39055,-0.309062050685366,"D",2,-0.148308918048239,"F",1,-0.304423593673918,"D",1.57142857142857
"35604",20,39057,-0.255681704051957,"D",1.57142857142857,-0.371745141407981,"F",1,1.94540232787711,"F",1
"35605",20,39059,-0.0610675509071892,"F",1,-0.0569484806823446,"F",1,-0.534849247856591,"D",2
"35606",20,39061,-0.323764794752112,"D",2,-0.536173159068545,"F",1.28571428571429,8.84682192421293,"F",1
"35607",20,39063,-0.199323566580279,"F",1.28571428571429,-0.290662313940076,"F",1,0.0904407537338996,"F",1
"35608",20,39065,-0.123200429698102,"F",1,0.0866179207625799,"F",1,-0.869679852611296,"B",4
"35609",20,39067,-0.18957711870005,"F",1.28571428571429,NA,"",NA,-0.967391644521342,"A",5
"35610",20,39069,-0.121878296155823,"F",1,-0.224697642768389,"F",1,-0.792295751932318,"C",3.14285714285714
"35611",20,39071,-0.0843517599482888,"F",1,0.0470214114636726,"F",1,-0.722626194193631,"D",2.85714285714286
"35612",20,39073,-0.0773772768437426,"F",1,0.170554840670815,"F",1,-0.739811352782015,"C",2.57142857142857
"35613",20,39075,-0.130374900431698,"F",1,0.16258309780354,"F",1,-0.762019173271914,"B",3.14285714285714
"35614",20,39077,-0.144193647366732,"F",1,-0.231239567342145,"F",1,-0.519144597708579,"D",1.85714285714286
"35615",20,39079,-0.0969255349685124,"F",1,-0.0728708759886854,"F",1,-0.519277437597505,"D",1.85714285714286
"35616",20,39081,-0.178197018903838,"F",1,-0.183918117600627,"F",1,-0.433756600783978,"D",1.71428571428571
"35617",20,39083,-0.166442425432364,"F",1,-0.237076133329317,"F",1,-0.371364870041716,"D",1.57142857142857
"35618",20,39085,-0.25358224705467,"F",1.42857142857143,-0.364554767635288,"F",1,3.01324470166421,"F",1
"35619",20,39087,-0.177960191065202,"F",1,-0.170769487807583,"F",1,-0.323990923279564,"F",1.42857142857143
"35620",20,39089,-0.147672545351898,"F",1,-0.139804689133018,"F",1,0.611668923215583,"F",1
"35621",20,39091,-0.166795393391922,"F",1,-0.105176649610347,"F",1,-0.341770342634063,"D",1.57142857142857
"35622",20,39093,-0.197999084163385,"F",1.14285714285714,-0.227166920160249,"F",1,1.46398080405728,"F",1
"35623",20,39095,-0.301790337744012,"D",2,-0.315745581895244,"F",1,5.29960071497627,"F",1
"35624",20,39097,-0.018170526683587,"F",1,-0.347289141879206,"F",1,-0.403704779159096,"D",1.57142857142857
"35625",20,39099,-0.15780336302477,"F",1,-0.253747862840179,"F",1,1.72498440606911,"F",1
"35626",20,39101,-0.155285726416239,"F",1,-0.105427849163883,"F",1,-0.145289319616198,"F",1
"35627",20,39103,-0.218481193136015,"F",1.28571428571429,-0.214387524395282,"F",1,1.25239138638469,"F",1
"35628",20,39105,-0.177474070013713,"F",1,NA,"",NA,-0.928941723495251,"B",4
"35629",20,39107,-0.153303524373087,"F",1,0.0415798800211428,"F",1,-0.547599343916357,"D",1.71428571428571
"35630",20,39109,-0.164719219484946,"F",1,-0.129717230895203,"F",1,0.54661496064878,"F",1
"35631",20,39111,-0.164331479789384,"F",1,NA,"",NA,-0.979238662912335,"A",5
"35632",20,39113,-0.24219684794438,"F",1.42857142857143,-0.321625298621475,"F",1,4.87250732654978,"F",1
"35633",20,39115,-0.129684641470387,"F",1.14285714285714,NA,"",NA,-0.975398728409865,"A",5
"35634",20,39117,-0.0664768188130931,"F",1,-0.0835981699493483,"F",1,-0.750808487784954,"C",2.85714285714286
"35635",20,39119,-0.0763752302646248,"F",1,-0.204817615495492,"F",1,-0.0323170612187769,"F",1
"35636",20,39121,-0.125413591526203,"F",1,NA,"",NA,-0.956468745984049,"A",5
"35637",20,39123,-0.14766896894235,"F",1.14285714285714,0.510023705302205,"F",1,-0.0593039998662043,"D",1.57142857142857
"35638",20,39125,-0.177311340369942,"F",1.14285714285714,NA,"",NA,-0.945689845946681,"A",4.71428571428571
"35639",20,39127,-0.122804092910975,"F",1,NA,"",NA,-0.800934721500709,"C",3.28571428571429
"35640",20,39129,-0.133156968883372,"F",1,-0.0211886243765646,"F",1,-0.272856142019276,"F",1.42857142857143
"35641",20,39131,-0.0725081233254172,"F",1,0.0357587433910883,"F",1,-0.715560283776522,"D",2.42857142857143
"35642",20,39133,-0.136615025882044,"F",1,-0.588751094861544,"D",2.42857142857143,0.13887116120261,"F",1
"35643",20,39135,-0.00923983075603738,"F",1,0.0137785067465743,"F",1,-0.718148233696659,"D",2.42857142857143
"35644",20,39137,-0.178147695084047,"F",1.14285714285714,-0.0195647842970106,"F",1,-0.855759956720353,"B",3.85714285714286
"35645",20,39139,-0.092455253065493,"F",1,-0.243895237141434,"F",1,0.445320468178053,"F",1
"35646",20,39141,-0.0927765797706326,"F",1,-0.0442673451836418,"F",1,0.134434022778168,"F",1
"35647",20,39143,-0.011571694579136,"F",1,-0.193775555007454,"F",1,-0.364772442212291,"F",1.42857142857143
"35648",20,39145,-0.142183055716849,"F",1,-0.141889039781041,"F",1,-0.223392345372685,"F",1
"35649",20,39147,-0.14279396981326,"F",1,-0.123434051760942,"F",1,-0.507288544629006,"D",1.85714285714286
"35650",20,39149,-0.181219450192037,"F",1,-0.0591861982380218,"F",1,-0.307465134086378,"F",1.28571428571429
"35651",20,39151,-0.202252062520195,"F",1,-0.327028816759731,"F",1,3.04461807141624,"F",1
"35652",20,39153,-0.265871304435275,"D",1.71428571428571,-0.443516160591342,"F",1,4.29935904779595,"F",1
"35653",20,39155,-0.0746016618318361,"F",1,-0.0806143864155183,"F",1,0.506219368023884,"F",1
"35654",20,39157,-0.161889751230309,"F",1,-0.0889315205993626,"F",1,-0.00235293734590557,"F",1
"35655",20,39159,-0.304703969677572,"D",2,-0.0931569928208711,"F",1,0.0498993127210918,"F",1
"35656",20,39161,-0.0880266926226201,"F",1,0.0691368483344838,"F",1,-0.60415335666247,"D",2
"35657",20,39163,-0.0680997019319097,"F",1,NA,"",NA,-0.970478352844226,"A",5
"35658",20,39165,-0.279384476689413,"D",1.85714285714286,-0.335962110817766,"F",1,3.32063796400107,"F",1
"35659",20,39167,-0.18839421598315,"F",1,-0.0328093442454629,"F",1,-0.486266441446898,"D",1.71428571428571
"35660",20,39169,-0.0982070865357368,"F",1,-0.21106690284883,"F",1,-0.236084422506294,"F",1.14285714285714
"35661",20,39171,0.0478180186717181,"F",1,0.0205321464008883,"F",1,-0.762903556131728,"C",2.85714285714286
"35662",20,39173,-0.125630658963623,"F",1,-0.364409281022171,"F",1,0.308698984664207,"F",1
"35663",20,39175,0.0125399925880307,"F",1,0.0418852258947636,"F",1,-0.848099167030289,"B",4
"35664",20,40001,-0.136904361138707,"F",1,NA,"",NA,-0.947888312946957,"A",4.71428571428571
"35665",20,40003,0.00672604904770157,"F",1,NA,"",NA,-0.98688870222296,"A",5
"35666",20,40005,-0.11925949203671,"F",1,0.119479137566343,"F",1,-0.910437929428811,"B",4
"35667",20,40007,-0.118179566949996,"F",1.14285714285714,NA,"",NA,-0.996220743845996,"A",5
"35668",20,40009,-0.00801517436031874,"F",1,0.158229206163229,"F",1,-0.455680451446519,"D",1.57142857142857
"35669",20,40011,-0.122605519059936,"F",1,NA,"",NA,-0.961240963360395,"A",5
"35670",20,40013,-0.126712154283336,"F",1.14285714285714,-0.0756516629912748,"F",1,-0.264862784304821,"F",1.28571428571429
"35671",20,40015,-0.0526405858328931,"F",1,0.0960955152874145,"F",1,-0.951135574283529,"A",4.85714285714286
"35672",20,40017,-0.117133185965642,"F",1,-0.00650274525906396,"F",1,1.4812704006067,"F",1
"35673",20,40019,-0.0857564756205576,"F",1,-0.0155384416938935,"F",1,0.522245486961359,"F",1
"35674",20,40021,-0.0741175375398814,"F",1,0.0220835728868247,"F",1,-0.61490191280404,"D",2
"35675",20,40023,-0.15068851145346,"F",1.14285714285714,NA,"",NA,-0.92951115206705,"B",4.14285714285714
"35676",20,40025,-0.00587494468281674,"F",1,NA,"",NA,-0.99830800768789,"A",5
"35677",20,40027,-0.16797078534319,"F",1,-0.215735857406112,"F",1,6.13958459122523,"F",1
"35678",20,40029,-0.0346873358432625,"F",1,NA,"",NA,-0.981225976544865,"A",5
"35679",20,40031,-0.168575614342896,"F",1,-0.148999559896547,"F",1,-0.017616247025971,"F",1
"35680",20,40033,-0.128770692993832,"F",1.28571428571429,NA,"",NA,-0.964471721503768,"A",5
"35681",20,40035,0.0214638046340425,"F",1,0.103469011264222,"F",1,-0.880644885526758,"B",4
"35682",20,40037,-0.0965560357208788,"F",1,-0.00617393526119411,"F",1,-0.527744414733562,"D",1.85714285714286
"35683",20,40039,-0.0203051599006255,"F",1,-0.262948011691642,"F",1,-0.573082038944417,"D",1.85714285714286
"35684",20,40041,-0.051131633732776,"F",1,0.263540461775009,"F",1,-0.696711276484099,"D",2.28571428571429
"35685",20,40043,-0.0425839245063285,"F",1,NA,"",NA,-0.98066830251481,"A",5
"35686",20,40045,-0.104975998179259,"F",1.14285714285714,NA,"",NA,-0.977418702620689,"A",5
"35687",20,40047,-0.089242133890576,"F",1,-0.045327305937308,"F",1,-0.126772923820773,"F",1
"35688",20,40049,-0.0585551264217572,"F",1,0.0252304853911634,"F",1,-0.720525328662237,"D",2.42857142857143
"35689",20,40051,-0.183095402086205,"F",1.14285714285714,-0.132186754360266,"F",1,-0.53371011552184,"D",2
"35690",20,40053,-0.0664142833863699,"F",1,NA,"",NA,-0.987518147309428,"A",5
"35691",20,40055,-0.119740533640879,"F",1,NA,"",NA,-0.973509305566299,"A",5
"35692",20,40057,-0.0251200773286271,"F",1.14285714285714,NA,"",NA,-0.984615728588087,"A",5
"35693",20,40059,-0.0836304153245388,"F",1,NA,"",NA,-0.99196698310953,"A",5
"35694",20,40061,-0.0906147756239632,"F",1.14285714285714,0.215218943030943,"F",1,-0.88656097074592,"B",4
"35695",20,40063,-0.0814062646564321,"F",1,NA,"",NA,-0.956591485711489,"A",4.85714285714286
"35696",20,40065,-0.143449960601761,"F",1.14285714285714,0.0444489158012941,"F",1,-0.563715862422576,"D",2
"35697",20,40067,-0.0937936391831474,"F",1,NA,"",NA,-0.98375486373242,"A",5
"35698",20,40069,-0.12225833268827,"F",1,NA,"",NA,-0.939440702386352,"A",4.57142857142857
"35699",20,40071,-0.0286506385391504,"F",1,0.162752463349096,"F",1,-0.49052352462338,"D",1.85714285714286
"35700",20,40073,-0.154253542192333,"F",1.14285714285714,0.114933952489446,"F",1,-0.847530498945769,"B",3.71428571428571
"35701",20,40075,-0.0659397357137521,"F",1,NA,"",NA,-0.978304594101092,"A",5
"35702",20,40077,-0.108426476771634,"F",1.14285714285714,NA,"",NA,-0.949641892293287,"A",4.85714285714286
"35703",20,40079,-0.131386889189427,"F",1,0.208646276490035,"F",1,-0.859073580553342,"B",3.85714285714286
"35704",20,40081,-0.12827201006465,"F",1,0.220368204607906,"F",1,-0.760444942500686,"C",2.85714285714286
"35705",20,40083,-0.101227447736826,"F",1,-0.129749023100311,"F",1,-0.695910297812466,"D",2.14285714285714
"35706",20,40085,-0.243430165161714,"F",1.42857142857143,-0.741895845696759,"C",4,-0.843727714373637,"B",3.71428571428571
"35707",20,40087,-0.112130868070484,"F",1,-0.422152099536563,"F",1,-0.0559592983503086,"F",1
"35708",20,40089,-0.0294855200058787,"F",1.14285714285714,0.147350273307705,"F",1,-0.896052114343157,"B",4
"35709",20,40091,0.0532612821117342,"F",1,0.207923916221867,"F",1,-0.797661759980712,"C",3.14285714285714
"35710",20,40093,-0.100434850362879,"F",1,NA,"",NA,-0.959027980224951,"A",5
"35711",20,40095,-0.102257513673988,"F",1.14285714285714,0.218161556422319,"F",1,-0.657475719604486,"D",2.14285714285714
"35712",20,40097,-0.0295493053384507,"F",1,0.173468793783541,"F",1,-0.65693036191281,"D",2
"35713",20,40099,-0.10981921709205,"F",1,0.0685601465919758,"F",1,-0.62788013091519,"D",2.14285714285714
"35714",20,40101,-0.0699256629077109,"F",1,-0.124642240371607,"F",1,-0.00576441184141174,"F",1
"35715",20,40103,-0.000780262871125902,"F",1,-0.0436695178547259,"F",1,-0.950435335443051,"A",4.85714285714286
"35716",20,40105,-0.143579564941132,"F",1.28571428571429,0.106525550903905,"F",1,-0.969273986748504,"A",5
"35717",20,40107,0.0202795102445761,"F",1,NA,"",NA,-0.958554172892038,"A",5
"35718",20,40109,-0.19528407989458,"F",1,-0.256062514261858,"F",1,12.7542463452153,"F",1
"35719",20,40111,-0.00992937519941673,"F",1,0.111315174758531,"F",1,-0.620306139574544,"D",2
"35720",20,40113,-0.141570977133488,"F",1,0.0330941701123566,"F",1,-0.889282342103488,"B",4
"35721",20,40115,-0.0545737359631617,"F",1,-0.437777565652546,"F",1,-0.516780047954968,"D",1.71428571428571
"35722",20,40117,-0.0343413408576022,"F",1,0.0130466527159528,"F",1,-0.802258818307371,"C",3.28571428571429
"35723",20,40119,-0.0640958900275884,"F",1,-0.412604066249984,"F",1,0.181429391520439,"F",1
"35724",20,40121,-0.0618432510746704,"F",1,0.0684686670018834,"F",1,-0.641609258737458,"D",2
"35725",20,40123,-0.175295470333008,"F",1.28571428571429,-0.175733715407657,"F",1,-0.32136659624941,"F",1.28571428571429
"35726",20,40125,-0.0850543622478145,"F",1,-0.0237471166943785,"F",1,0.259122158021998,"F",1
"35727",20,40127,0.0137529684933859,"F",1,NA,"",NA,-0.978530407643223,"A",5
"35728",20,40129,-0.151284563015904,"F",1,NA,"",NA,-0.983317610524653,"A",5
"35729",20,40131,-0.157707908394825,"F",1,-0.147003942980921,"F",1,0.0720741448709593,"F",1
"35730",20,40133,-0.0514675977708535,"F",1,0.0799577492445453,"F",1,-0.82313097935295,"B",3.57142857142857
"35731",20,40135,0.00575800752181053,"F",1,-0.369803489266549,"F",1,-0.684989402210831,"D",2.28571428571429
"35732",20,40137,-0.11890925731891,"F",1,0.0423918661562122,"F",1,-0.392801938197472,"F",1.42857142857143
"35733",20,40139,-0.0992747296064357,"F",1,-0.162257872053657,"F",1,-0.964701947587988,"A",5
"35734",20,40141,-0.0646924331248272,"F",1,NA,"",NA,-0.987452573792564,"A",5
"35735",20,40143,-0.215461605668072,"F",1.28571428571429,-0.248642570493221,"F",1,14.8074675896034,"F",1
"35736",20,40145,-0.154827496481224,"F",1,0.10457337826687,"F",1,0.053820106195573,"F",1
"35737",20,40147,-0.18634250471004,"F",1.14285714285714,-0.259181429602232,"F",1,-0.109194974943133,"F",1.14285714285714
"35738",20,40149,0.0046115288009627,"F",1,NA,"",NA,-0.978146266833666,"A",5
"35739",20,40151,-0.0358374130077771,"F",1,NA,"",NA,-0.969829315389134,"A",5
"35740",20,40153,-0.0809202715334667,"F",1,-0.0701585935730867,"F",1,-0.656953511728379,"D",2.14285714285714
"35741",20,41001,0.291690884888257,"F",1,NA,"",NA,-0.994294741634458,"A",5
"35742",20,41003,-0.239019607036369,"D",1.57142857142857,-0.572304895617516,"D",2,-0.805310509925778,"B",3.28571428571429
"35743",20,41005,-0.269503578208197,"D",1.85714285714286,-0.3476755769388,"F",1,-0.415863276846556,"D",1.71428571428571
"35744",20,41007,-0.304346164876318,"D",1.85714285714286,-0.519269994616103,"F",1.57142857142857,-0.85257907217705,"B",3.71428571428571
"35745",20,41009,-0.206518254479639,"F",1.14285714285714,-0.18142782999217,"F",1,-0.817476663914884,"B",3.57142857142857
"35746",20,41011,-0.209904068738642,"F",1.28571428571429,-0.121426902648943,"F",1,-0.907701728648016,"B",4
"35747",20,41013,-0.00102593286310272,"F",1,-0.118545536651755,"F",1,-0.976612053476538,"A",5
"35748",20,41015,-0.193034728995122,"F",1.57142857142857,-0.0185739257270253,"F",1,-0.968180663383867,"A",5
"35749",20,41017,-0.211705362935072,"F",1,-0.311613072168881,"F",1,-0.776755172298443,"C",2.85714285714286
"35750",20,41019,-0.000380816818127759,"F",1,-0.155654651041902,"F",1,-0.928944848904701,"B",4.42857142857143
"35751",20,41021,0.13900433544316,"F",1.14285714285714,NA,"",NA,-0.999392993456704,"A",5
"35752",20,41023,-0.173832716365079,"F",1.42857142857143,NA,"",NA,-0.998376320164943,"A",5
"35753",20,41025,0.0737949627441839,"F",1,NA,"",NA,-0.999383578999582,"A",5
"35754",20,41027,-0.0726639163263212,"F",1.14285714285714,-0.237395292738793,"F",1,-0.897281672167236,"B",4
"35755",20,41029,-0.188684262855045,"F",1,-0.240241572051474,"F",1,-0.710543776428737,"D",2.28571428571429
"35756",20,41031,-0.00341638649822616,"F",1,0.523343523704624,"F",1,-0.990147971607603,"A",5
"35757",20,41033,-0.19724789694905,"F",1.14285714285714,-0.134696090878861,"F",1,-0.851389146241022,"B",3.85714285714286
"35758",20,41035,0.0659149923597158,"F",1,0.0117436039369913,"F",1,-0.966096626915106,"A",5
"35759",20,41037,0.0169593604861703,"F",1.14285714285714,NA,"",NA,-0.999646897155786,"A",5
"35760",20,41039,-0.234715273259167,"F",1.28571428571429,-0.42506525504053,"F",1,-0.790414504988266,"C",3
"35761",20,41041,-0.369339594520402,"D",2.14285714285714,-0.607181805349281,"C",2.71428571428571,-0.890793484613582,"B",4
"35762",20,41043,-0.0914961761879308,"F",1,0.0654465712641692,"F",1,-0.783313603877044,"C",3
"35763",20,41045,0.0487761324888703,"F",1,0.0773623792750124,"F",1,-0.985542632410692,"A",5
"35764",20,41047,-0.147769244816542,"F",1,-0.268634880265301,"F",1,0.0125491741280629,"F",1
"35765",20,41049,0.0986146497184205,"F",1,NA,"",NA,-0.981752943363588,"A",5
"35766",20,41051,-0.372976097506966,"D",2.14285714285714,-0.646037763686783,"B",3.42857142857143,2.70495249618586,"F",1
"35767",20,41053,-0.107687424934771,"F",1,-0.492462703614088,"F",1.57142857142857,-0.743949069081906,"C",2.57142857142857
"35768",20,41055,0.271015613920975,"F",1,NA,"",NA,-0.985192149595483,"A",5
"35769",20,41057,-0.256965841843869,"D",1.57142857142857,-0.316389674052085,"F",1,-0.981805542199967,"A",5
"35770",20,41059,0.0813523849569107,"F",1,0.0269689021980332,"F",1,-0.922403817657461,"B",4.14285714285714
"35771",20,41061,0.0504669863545541,"F",1,-0.121155275046754,"F",1,-0.966286549797302,"A",5
"35772",20,41063,0.0599413142846315,"F",1,NA,"",NA,-0.998948473045311,"A",5
"35773",20,41065,-0.0251523414049565,"F",1,-0.0139352862876971,"F",1,-0.970015805623449,"A",5
"35774",20,41067,-0.340317646746294,"D",2,-0.451895269058822,"F",1,1.16120603651428,"F",1
"35775",20,41071,-0.184713345023887,"F",1,-0.236471215185446,"F",1,-0.615555348834544,"D",2
"35776",20,42001,-0.181799131973565,"F",1,-0.471252183143441,"F",1.14285714285714,-0.663856489647073,"D",2.28571428571429
"35777",20,42003,-0.342383697945153,"D",2,-0.596167258676704,"D",2.28571428571429,3.62549910268394,"F",1
"35778",20,42005,-0.143550064280937,"F",1,-0.246139705374648,"F",1,-0.694426190581531,"D",2.42857142857143
"35779",20,42007,-0.246668716990153,"F",1.42857142857143,-0.322331371507466,"F",1,-0.0464016458352753,"F",1
"35780",20,42009,-0.0185202328692163,"F",1,-0.255366855909069,"F",1,-0.936054965290724,"A",4.57142857142857
"35781",20,42011,-0.202214968750157,"F",1,-0.489545703130208,"F",1,0.198832273372937,"F",1
"35782",20,42013,-0.218637302496709,"F",1.14285714285714,-0.364391064203207,"F",1,-0.124643450172823,"F",1
"35783",20,42015,-0.148201250610413,"F",1,-0.167395522565389,"F",1,-0.876224022674511,"B",4
"35784",20,42017,-0.355091171728507,"D",2.14285714285714,-0.501087492592116,"F",1,2.15493369728251,"F",1
"35785",20,42019,-0.224118941090917,"F",1.28571428571429,-0.287891827291223,"F",1,0.127852102483627,"F",1
"35786",20,42021,-0.224605783990429,"F",1.42857142857143,-0.297684588144955,"F",1,-0.491391339999798,"D",1.85714285714286
"35787",20,42023,-0.0179976637875101,"F",1,NA,"",NA,-0.993504345260199,"A",5
"35788",20,42025,-0.154828487833153,"F",1,-0.187823680162757,"F",1,-0.644993299719877,"D",2.28571428571429
"35789",20,42027,-0.126490566363591,"F",1.14285714285714,-0.537663362404328,"F",1.42857142857143,-0.833303293578833,"B",3.71428571428571
"35790",20,42029,-0.387458701171526,"D",2.42857142857143,-0.572445257999423,"D",2,0.032531915242943,"F",1
"35791",20,42031,0.00593997304735214,"F",1,-0.053710588012997,"F",1,-0.909449471257775,"B",4
"35792",20,42033,-0.0219151898572287,"F",1,-0.124386310478416,"F",1,-0.818614905691103,"B",3.57142857142857
"35793",20,42035,0.0892464768933237,"F",1,-0.279729514653352,"F",1,-0.872593521981833,"B",4
"35794",20,42037,-0.0306842285828934,"F",1,-0.486754230191885,"F",1.14285714285714,-0.661737131794684,"D",2.14285714285714
"35795",20,42039,-0.112667173326338,"F",1,-0.14355763036732,"F",1,-0.844271892951217,"B",3.71428571428571
"35796",20,42041,-0.120416202425177,"F",1,-0.584242111430931,"D",2.28571428571429,0.402405824468614,"F",1
"35797",20,42043,-0.239897192923473,"F",1.42857142857143,-0.594548243209624,"D",2.42857142857143,0.520635048727086,"F",1
"35798",20,42045,-0.392250028638634,"C",2.57142857142857,-0.570482960426976,"D",2,5.25373638098881,"F",1
"35799",20,42047,-0.210115685328177,"F",1.28571428571429,-0.293757521000428,"F",1,-0.948274703828534,"A",4.85714285714286
"35800",20,42049,-0.222009145250337,"F",1.28571428571429,-0.483156615218308,"F",1.14285714285714,-0.198726528366231,"F",1
"35801",20,42051,-0.119407336681634,"F",1,-0.212826693747473,"F",1,-0.431293306151898,"D",1.71428571428571
"35802",20,42053,-0.107780555036998,"F",1.14285714285714,NA,"",NA,-0.992737656101078,"A",5
"35803",20,42055,-0.0565054548649029,"F",1,-0.303545248780554,"F",1,-0.541042606465351,"D",1.85714285714286
"35804",20,42057,-0.0112960199038332,"F",1,NA,"",NA,-0.977237237781795,"A",5
"35805",20,42059,-0.114096680076519,"F",1,-0.392837978643588,"F",1,-0.909498593674492,"B",4
"35806",20,42061,-0.123038032904519,"F",1,-0.354408416392864,"F",1,-0.928743354083834,"B",4.28571428571429
"35807",20,42063,-0.158277979734294,"F",1,-0.26274310617341,"F",1,-0.74340810112992,"D",2.42857142857143
"35808",20,42065,0.0395069474613981,"F",1,0.13778175070726,"F",1,-0.915795090466079,"B",4
"35809",20,42067,-0.110640846373367,"F",1.14285714285714,NA,"",NA,-0.97435400512724,"A",5
"35810",20,42069,-0.274397983953617,"D",1.71428571428571,-0.519509611709458,"F",1.14285714285714,0.367720809757051,"F",1
"35811",20,42071,-0.203610773735446,"F",1,-0.513982653186582,"F",1.42857142857143,0.229330349487219,"F",1
"35812",20,42073,-0.145373779763268,"F",1,-0.118931103014954,"F",1,-0.242328925087998,"F",1.14285714285714
"35813",20,42075,-0.148525180372047,"F",1,-0.35626169202997,"F",1,-0.0863078338628624,"F",1
"35814",20,42077,-0.248690822593175,"F",1.42857142857143,-0.585951014061808,"D",2.14285714285714,2.09077864462625,"F",1
"35815",20,42079,-0.163625943296219,"F",1,-0.387690627184559,"F",1,-0.160419339394554,"F",1
"35816",20,42081,-0.165056757736764,"F",1,-0.286266419535366,"F",1,-0.735729638304402,"C",2.57142857142857
"35817",20,42083,-0.204983654116137,"F",1.42857142857143,-0.310580277190011,"F",1,-0.899634827895191,"B",4
"35818",20,42085,-0.0730597392679894,"F",1,-0.305373764468763,"F",1,-0.430785392678456,"D",1.71428571428571
"35819",20,42087,-0.152303286545769,"F",1,-0.115542312833935,"F",1,-0.826065697570394,"B",3.57142857142857
"35820",20,42089,-0.294066153128272,"D",1.85714285714286,-0.508403472430187,"F",1.28571428571429,-0.263268653765409,"F",1.42857142857143
"35821",20,42091,-0.407185931453346,"D",2.42857142857143,-0.603484528959219,"C",2.57142857142857,2.59006402790725,"F",1
"35822",20,42093,-0.0860231679495046,"F",1.14285714285714,-0.40250353452598,"F",1,-0.34911029848298,"F",1.28571428571429
"35823",20,42095,-0.286685999073526,"D",1.85714285714286,-0.512113927898072,"F",1.14285714285714,1.11163539792962,"F",1
